step,loss,lr
728,0.05377434,0.0000994906
729,0.06999108,0.0000994892
730,0.05042963,0.0000994878
731,0.07554211,0.0000994864
732,0.04178207,0.0000994850
733,0.03771138,0.0000994836
734,0.06106579,0.0000994821
735,0.04356553,0.0000994807
736,0.06974553,0.0000994793
737,0.05505122,0.0000994779
738,0.40278110,0.0000994765
739,0.07870053,0.0000994751
740,0.10585365,0.0000994737
741,0.11812552,0.0000994722
742,0.04426759,0.0000994708
743,0.04734399,0.0000994694
744,0.06361239,0.0000994680
745,0.06344235,0.0000994665
746,0.05480061,0.0000994651
747,0.04456860,0.0000994637
748,0.07257815,0.0000994622
749,0.07097960,0.0000994608
750,0.16154039,0.0000994594
751,0.05786156,0.0000994579
752,0.02551789,0.0000994565
753,0.07488212,0.0000994550
754,0.06101615,0.0000994536
755,0.21412610,0.0000994521
756,0.04561702,0.0000994507
757,0.02086693,0.0000994492
758,0.04325490,0.0000994478
759,0.11200542,0.0000994463
760,0.07530861,0.0000994449
761,0.25230902,0.0000994434
762,0.04162258,0.0000994420
763,0.11623099,0.0000994405
764,0.06781857,0.0000994390
765,0.07360999,0.0000994376
766,0.05311950,0.0000994361
767,0.04508440,0.0000994346
768,0.19585201,0.0000994332
769,0.08007946,0.0000994317
770,0.10309251,0.0000994302
771,0.06523365,0.0000994287
772,0.07930937,0.0000994272
773,0.06492646,0.0000994258
774,0.04641884,0.0000994243
775,0.05593256,0.0000994228
776,0.03685559,0.0000994213
777,0.07573119,0.0000994198
778,0.05101398,0.0000994183
779,0.04153897,0.0000994168
780,0.03013811,0.0000994153
781,0.06450364,0.0000994138
782,0.03513093,0.0000994123
783,0.06488463,0.0000994108
784,0.06370006,0.0000994093
785,0.02711536,0.0000994078
786,0.06098529,0.0000994063
787,0.07576679,0.0000994048
788,0.06339072,0.0000994033
789,0.06322506,0.0000994018
790,0.10345160,0.0000994003
791,0.05340025,0.0000993988
792,0.32733619,0.0000993972
793,0.05849523,0.0000993957
794,0.03340505,0.0000993942
795,0.05529359,0.0000993927
796,0.12578061,0.0000993912
797,0.09150831,0.0000993896
798,0.10054631,0.0000993881
799,0.06499824,0.0000993866
800,0.09305056,0.0000993850
801,0.05822286,0.0000993835
802,0.04596590,0.0000993820
803,0.09378356,0.0000993804
804,0.04074638,0.0000993789
805,0.05692521,0.0000993773
806,0.04121964,0.0000993758
807,0.06715535,0.0000993742
808,0.05556066,0.0000993727
809,0.04154720,0.0000993711
810,0.21740937,0.0000993696
811,0.06882722,0.0000993680
812,0.09214208,0.0000993665
813,0.06498797,0.0000993649
814,0.09425858,0.0000993634
815,0.07474217,0.0000993618
816,0.03683246,0.0000993602
817,0.22397847,0.0000993587
818,0.05161864,0.0000993571
819,0.07663042,0.0000993555
820,0.07388008,0.0000993540
821,0.08655283,0.0000993524
822,0.07888643,0.0000993508
823,0.05553569,0.0000993492
824,0.07733978,0.0000993477
825,0.12752956,0.0000993461
826,0.03954004,0.0000993445
827,0.06164457,0.0000993429
828,0.05485458,0.0000993413
829,0.07050558,0.0000993397
830,0.12634510,0.0000993381
831,0.06581613,0.0000993366
832,0.55183941,0.0000993350
833,0.13768680,0.0000993334
834,0.06167636,0.0000993318
835,0.06337269,0.0000993302
836,0.06822522,0.0000993286
837,0.09843707,0.0000993270
838,0.08245820,0.0000993254
839,0.07310998,0.0000993238
840,0.13492367,0.0000993221
841,0.08715253,0.0000993205
842,0.24906230,0.0000993189
843,0.06499237,0.0000993173
844,0.05000487,0.0000993157
845,0.13639994,0.0000993141
846,0.05669036,0.0000993124
847,0.05687851,0.0000993108
848,0.03571540,0.0000993092
849,0.04464676,0.0000993076
850,0.06645723,0.0000993059
851,0.06424544,0.0000993043
852,0.04732363,0.0000993027
853,0.03243904,0.0000993010
854,0.05111766,0.0000992994
855,0.01673399,0.0000992978
856,0.05578185,0.0000992961
857,0.01693660,0.0000992945
858,0.05962797,0.0000992928
859,0.11561477,0.0000992912
860,0.10956969,0.0000992896
861,0.05379239,0.0000992879
862,0.02723533,0.0000992863
863,0.03355142,0.0000992846
864,0.32311359,0.0000992829
865,0.41880757,0.0000992813
866,0.05464046,0.0000992796
867,0.04989225,0.0000992780
868,0.08579882,0.0000992763
869,0.10479301,0.0000992746
870,0.04362788,0.0000992730
871,0.09496036,0.0000992713
872,0.08245301,0.0000992696
873,0.14985509,0.0000992680
874,0.07244360,0.0000992663
875,0.06330055,0.0000992646
876,0.14285824,0.0000992629
877,0.08795951,0.0000992613
878,0.06189253,0.0000992596
879,0.05269063,0.0000992579
880,0.14320678,0.0000992562
881,0.02866989,0.0000992545
882,0.04628687,0.0000992528
883,0.04523840,0.0000992511
884,0.07697451,0.0000992495
885,0.07635222,0.0000992478
886,0.32946157,0.0000992461
887,0.04400150,0.0000992444
888,0.05665489,0.0000992427
889,0.05457821,0.0000992410
890,0.03906749,0.0000992393
891,0.09152249,0.0000992375
892,0.04735711,0.0000992358
893,0.04893573,0.0000992341
894,0.04835362,0.0000992324
895,0.06810038,0.0000992307
896,0.21618143,0.0000992290
897,0.01983422,0.0000992273
898,0.04634551,0.0000992256
899,0.14191261,0.0000992238
900,0.10097855,0.0000992221
901,0.03659381,0.0000992204
902,0.06996299,0.0000992187
903,0.15277049,0.0000992169
904,0.05303224,0.0000992152
905,0.05660054,0.0000992135
906,0.07281654,0.0000992117
907,0.03707512,0.0000992100
908,0.08244678,0.0000992083
909,0.06399792,0.0000992065
910,0.06588435,0.0000992048
911,0.05452994,0.0000992030
912,0.04749880,0.0000992013
913,0.04056651,0.0000991995
914,0.07942002,0.0000991978
915,0.04449672,0.0000991960
916,0.08840671,0.0000991943
917,0.07215452,0.0000991925
918,0.06860338,0.0000991908
919,0.08539313,0.0000991890
920,0.06504206,0.0000991872
921,0.07305404,0.0000991855
922,0.04621971,0.0000991837
923,0.04822782,0.0000991820
924,0.03576974,0.0000991802
925,0.04797222,0.0000991784
