step,loss,lr
375,0.03294399,0.0000998647
376,0.04587233,0.0000998639
377,0.05157869,0.0000998632
378,0.16121140,0.0000998625
379,0.02631515,0.0000998618
380,0.10512722,0.0000998610
381,0.04851581,0.0000998603
382,0.05122693,0.0000998596
383,0.10517418,0.0000998588
384,0.06166692,0.0000998581
385,0.08097493,0.0000998573
386,0.14764218,0.0000998566
387,0.04986052,0.0000998559
388,0.03627429,0.0000998551
389,0.07145360,0.0000998544
390,0.06770240,0.0000998536
391,0.11880568,0.0000998529
392,0.04399760,0.0000998521
393,0.09484730,0.0000998514
394,0.10446454,0.0000998506
395,0.20023841,0.0000998498
396,0.10136232,0.0000998491
397,0.06769255,0.0000998483
398,0.05193862,0.0000998476
399,0.05173302,0.0000998468
400,0.05872899,0.0000998460
401,0.07963662,0.0000998453
402,0.05659539,0.0000998445
403,0.04593845,0.0000998437
404,0.04600088,0.0000998429
405,0.06506193,0.0000998421
406,0.07802621,0.0000998414
407,0.05217908,0.0000998406
408,0.04113233,0.0000998398
409,0.07013820,0.0000998390
410,0.04630589,0.0000998382
411,0.05944372,0.0000998374
412,0.08043002,0.0000998366
413,0.03251059,0.0000998359
414,0.10121681,0.0000998351
415,0.05091385,0.0000998343
416,0.27719742,0.0000998335
417,0.03999056,0.0000998327
418,0.05113060,0.0000998319
419,0.12155434,0.0000998311
420,0.04501545,0.0000998302
421,0.04964195,0.0000998294
422,0.04818478,0.0000998286
423,0.07138945,0.0000998278
424,0.03341623,0.0000998270
425,0.10438871,0.0000998262
426,0.06905630,0.0000998254
427,0.08568633,0.0000998245
428,0.08438058,0.0000998237
429,0.06298512,0.0000998229
430,0.09504469,0.0000998221
431,0.09527923,0.0000998212
432,0.05263236,0.0000998204
433,0.04613167,0.0000998196
434,0.07023773,0.0000998187
435,0.07183383,0.0000998179
436,0.13316320,0.0000998171
437,0.07159463,0.0000998162
438,0.02723475,0.0000998154
439,0.23543426,0.0000998146
440,0.04776553,0.0000998137
441,0.04884647,0.0000998129
442,0.08660643,0.0000998120
443,0.03212497,0.0000998112
444,0.35772884,0.0000998103
445,0.07234700,0.0000998094
446,0.10851902,0.0000998086
447,0.11803834,0.0000998077
448,0.07565348,0.0000998069
449,0.05072501,0.0000998060
450,0.03216008,0.0000998051
451,0.06778016,0.0000998043
452,0.03011058,0.0000998034
453,0.04681554,0.0000998025
454,0.02149444,0.0000998017
455,0.11234563,0.0000998008
456,0.04885232,0.0000997999
457,0.04351838,0.0000997990
458,0.05109137,0.0000997982
459,0.05371621,0.0000997973
460,0.05601992,0.0000997964
461,0.05737794,0.0000997955
462,0.07709542,0.0000997946
463,0.04494395,0.0000997937
464,0.03590601,0.0000997928
465,0.09216055,0.0000997919
466,0.07130420,0.0000997911
467,0.03466350,0.0000997902
468,0.06268786,0.0000997893
469,0.14516608,0.0000997884
470,0.06008257,0.0000997875
471,0.07398301,0.0000997865
472,0.04950805,0.0000997856
473,0.06592232,0.0000997847
474,0.05652869,0.0000997838
475,0.04449134,0.0000997829
476,0.08980503,0.0000997820
477,0.06688489,0.0000997811
478,0.04865300,0.0000997802
479,0.13178079,0.0000997792
480,0.03778267,0.0000997783
481,0.05382916,0.0000997774
482,0.03816308,0.0000997765
483,0.06127726,0.0000997755
484,0.04235844,0.0000997746
485,0.05276265,0.0000997737
486,0.07871763,0.0000997727
487,0.04975517,0.0000997718
488,0.05173914,0.0000997709
489,0.15919028,0.0000997699
490,0.07502438,0.0000997690
491,0.05851255,0.0000997681
492,0.07096598,0.0000997671
493,0.04852340,0.0000997662
494,0.09090542,0.0000997652
495,0.08211470,0.0000997643
496,0.06878516,0.0000997633
497,0.06252590,0.0000997624
498,0.02427327,0.0000997614
499,0.03840876,0.0000997604
500,0.04377563,0.0000997595
501,0.03806413,0.0000997585
502,0.09863989,0.0000997576
503,0.05151637,0.0000997566
504,0.05711529,0.0000997556
505,0.03972693,0.0000997546
506,0.08593181,0.0000997537
507,0.05904299,0.0000997527
508,0.04976870,0.0000997517
509,0.04298016,0.0000997507
510,0.05312961,0.0000997498
511,0.05918842,0.0000997488
512,0.06869382,0.0000997478
513,0.03909586,0.0000997468
514,0.05385932,0.0000997458
515,0.06752248,0.0000997448
516,0.22702400,0.0000997439
517,0.04683010,0.0000997429
518,0.07553288,0.0000997419
519,0.18178535,0.0000997409
520,0.04565014,0.0000997399
521,0.04761710,0.0000997389
522,0.06586190,0.0000997379
523,0.04512699,0.0000997369
524,0.08714682,0.0000997359
525,0.04986790,0.0000997348
526,0.08998103,0.0000997338
527,0.05195387,0.0000997328
528,0.05829646,0.0000997318
529,0.02685796,0.0000997308
530,0.15029731,0.0000997298
531,0.03769752,0.0000997288
532,0.21080166,0.0000997277
533,0.11285260,0.0000997267
534,0.07638119,0.0000997257
535,0.06167214,0.0000997247
536,0.04549246,0.0000997236
537,0.06320897,0.0000997226
538,0.05428603,0.0000997216
539,0.04554541,0.0000997205
540,0.04872382,0.0000997195
541,0.05067921,0.0000997185
